Orthogroup	source	in_orthofinder_single_copy_list	Castanea_mollissima	Cunninghamia_lanceolata_CULA	Liquidambar_formosana	Liriodendron_chinense	Picea_abies	Quercus_suber	Vitis_vinifera
OG0012337	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.09G100400	Cula__CULA09G02980	Lf__L1049_008867	Lc__Lchi16502	Pa__MA_10434108g0010	Qs__XP_065619816.1	Vv__XP_002275006.1
OG0012338	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G068600	Cula__CULA07G33150	Lf__L1049_004691	Lc__Lchi06416	Pa__MA_41168g0010	Qs__XP_065636754.1	Vv__XP_002271180.1
OG0012339	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.10G068700	Cula__CULA06G19650	Lf__L1049_004347	Lc__Lchi06417	Pa__MA_10434091g0010	Qs__XP_023872132.2	Vv__XP_002271147.1
OG0012340	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.12G036000	Cula__CULA07G31400	Lf__L1049_019445	Lc__Lchi08585	Pa__MA_10426825g0010	Qs__XP_023923203.1	Vv__XP_002277330.1
OG0012342	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G002700	Cula__CULA05G42980	Lf__L1049_018851	Lc__Lchi16764	Pa__MA_3571527g0010	Qs__XP_023883697.1	Vv__XP_003631808.1
OG0012343	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G005300	Cula__CULA07G15000	Lf__L1049_019000	Lc__Lchi03415	Pa__MA_10434672g0010	Qs__XP_023904721.2	Vv__XP_002279110.1
OG0012344	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G005800	Cula__CULA06G19970	Lf__L1049_018875	Lc__Lchi03461	Pa__MA_10436679g0010	Qs__XP_023904710.2	Vv__XP_019075088.1
OG0012350	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G023100	Cula__CULA04G38450	Lf__L1049_025761	Lc__Lchi13167	Pa__MA_33034g0010	Qs__XP_023876314.2	Vv__XP_002282947.3
OG0012353	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G033700	Cula__CULA06G41290	Lf__L1049_026675	Lc__Lchi13901	Pa__MA_10437158g0020	Qs__XP_023910929.1	Vv__XP_010664597.1
OG0012354	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G039400	Cula__CULA08G49460	Lf__L1049_025491	Lc__Lchi23638	Pa__MA_130310g0010	Qs__XP_023905406.2	Vv__XP_010664636.1
OG0012355	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G039700	Cula__CULA09G31580	Lf__L1049_025432	Lc__Lchi23628	Pa__MA_18349g0020	Qs__XP_023905402.1	Vv__XP_002283650.1
OG0012357	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G043600	Cula__CULA01G83710	Lf__L1049_026299	Lc__Lchi18773	Pa__MA_10285g0010	Qs__XP_065626932.1	Vv__XP_002281567.2
OG0012358	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G045100	Cula__CULA09G45340	Lf__L1049_025380	Lc__Lchi18801	Pa__MA_10429464g0010	Qs__XP_065632189.1	Vv__XP_002281468.1
OG0012361	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G057000	Cula__CULA11G11870	Lf__L1049_026922	Lc__Lchi29166	Pa__MA_167307g0010	Qs__XP_065632256.1	Vv__XP_002280655.1
OG0012364	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G069200	Cula__CULA09G22310	Lf__L1049_026576	Lc__Lchi11233	Pa__MA_99302g0010	Qs__XP_023892486.1	Vv__XP_002285902.1
OG0012365	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G069600	Cula__CULA01G47750	Lf__L1049_025714	Lc__Lchi18683	Pa__MA_10427889g0020	Qs__XP_023892473.1	Vv__XP_002285904.1
OG0012367	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G074500	Cula__CULA11G22550	Lf__L1049_025459	Lc__Lchi12120	Pa__MA_65267g0010	Qs__XP_023907617.2	Vv__XP_002272226.1
OG0012368	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G074600	Cula__CULA09G44110	Lf__L1049_025490	Lc__Lchi12119	Pa__MA_9447489g0010	Qs__XP_023907614.2	Vv__XP_002270277.2
OG0012369	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G075200	Cula__CULA04G30280	Lf__L1049_026088	Lc__Lchi26640	Pa__MA_10426906g0010	Qs__XP_023923182.1	Vv__XP_002285933.1
OG0012371	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G080100	Cula__CULA08G38230	Lf__L1049_026744	Lc__Lchi33882	Pa__MA_10427730g0010	Qs__XP_023912037.2	Vv__XP_002273127.1
OG0012372	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G080300	Cula__CULA08G44770	Lf__L1049_026253	Lc__Lchi11279	Pa__MA_166041g0010	Qs__XP_023912040.1	Vv__XP_002274365.1
OG0012373	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G080500	Cula__CULA05G27740	Lf__L1049_025707	Lc__Lchi03366	Pa__MA_104176g0010	Qs__XP_023905097.1	Vv__XP_002274272.1
OG0012374	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G087700	Cula__CULA06G53010	Lf__L1049_026852	Lc__Lchi00613	Pa__MA_10215114g0010	Qs__XP_023899971.1	Vv__XP_002263052.1
OG0012376	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G090500	Cula__CULA11G33530	Lf__L1049_018598	Lc__Lchi19688	Pa__MA_680251g0010	Qs__XP_065619239.1	Vv__XP_002281957.1
OG0012377	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G096000	Cula__CULA02G53300	Lf__L1049_013130	Lc__Lchi09633	Pa__MA_18584g0010	Qs__XP_023886431.1	Vv__XP_002285573.1
OG0012384	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G131900	Cula__CULA02G00390	Lf__L1049_022845	Lc__Lchi06496	Pa__MA_139280g0010	Qs__XP_065637850.1	Vv__XP_010660021.1
OG0012385	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G134300	Cula__CULA10G35380	Lf__L1049_021866	Lc__Lchi06480	Pa__MA_121907g0010	Qs__XP_023904895.1	Vv__XP_002280885.1
OG0012387	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G140100	Cula__CULA06G12280	Lf__L1049_022129	Lc__Lchi00022	Pa__MA_10430893g0010	Qs__XP_065636209.1	Vv__XP_002269912.1
OG0012389	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G150800	Cula__CULA02G06470	Lf__L1049_026048	Lc__Lchi33526	Pa__MA_10427853g0010	Qs__XP_023911167.2	Vv__XP_002269211.1
OG0012391	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G159500	Cula__CULA09G24240	Lf__L1049_025483	Lc__Lchi14004	Pa__MA_51020g0020	Qs__XP_023922641.1	Vv__XP_002265135.1
OG0012395	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G167100	Cula__CULA03G57200	Lf__L1049_003079	Lc__Lchi29504	Pa__MA_10280536g0010	Qs__XP_023910757.1	Vv__XP_010661108.1
OG0012397	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G167600	Cula__CULA01G44330	Lf__L1049_002427	Lc__Lchi27190	Pa__MA_10436278g0010	Qs__XP_023910754.2	Vv__XP_002284191.1
OG0012398	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G168800	Cula__CULA09G37800	Lf__L1049_000840	Lc__Lchi01008	Pa__MA_10426051g0010	Qs__XP_023893962.2	Vv__XP_002280942.1
OG0012399	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G172400	Cula__CULA05G13560	Lf__L1049_023087	Lc__Lchi03571	Pa__MA_123340g0010	Qs__XP_023924762.2	Vv__XP_002280407.1
OG0012406	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G199800	Cula__CULA08G39310	Lf__L1049_002030	Lc__Lchi25002	Pa__MA_185929g0010	Qs__XP_023916012.1	Vv__XP_019080686.1
OG0012407	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G200400	Cula__CULA03G33910	Lf__L1049_002859	Lc__Lchi05896	Pa__MA_922767g0010	Qs__XP_023877021.2	Vv__XP_002274836.2
OG0012408	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G202700	Cula__CULA02G41470	Lf__L1049_002238	Lc__Lchi19582	Pa__MA_10434974g0010	Qs__XP_023922068.2	Vv__XP_002270157.1
OG0012409	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G202800	Cula__CULA11G23090	Lf__L1049_003036	Lc__Lchi05815	Pa__MA_556341g0010	Qs__XP_065623899.1	Vv__XP_002264144.1
OG0012410	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G209500	Cula__CULA11G15870	Lf__L1049_023128	Lc__Lchi16802	Pa__MA_10435781g0010	Qs__XP_023905564.1	Vv__XP_002280767.1
OG0012412	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G212100	Cula__CULA03G33800	Lf__L1049_022820	Lc__Lchi05176	Pa__MA_4773g0010	Qs__XP_023914410.1	Vv__XP_002281553.1
OG0012414	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G214900	Cula__CULA07G08030	Lf__L1049_023146	Lc__Lchi00757	Pa__MA_5086g0010	Qs__XP_023914085.2	Vv__XP_002282308.1
OG0012415	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G215400	Cula__CULA05G54260	Lf__L1049_021892	Lc__Lchi00734	Pa__MA_10427814g0010	Qs__XP_023885190.1	Vv__XP_002282381.1
OG0012417	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G224500	Cula__CULA07G33750	Lf__L1049_003066	Lc__Lchi12201	Pa__MA_10429059g0010	Qs__XP_023870340.1	Vv__XP_002278556.2
OG0012419	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G226800	Cula__CULA06G26180	Lf__L1049_003039	Lc__Lchi07950	Pa__MA_19558g0010	Qs__XP_065627869.1	Vv__XP_002278111.1
OG0012422	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G237600	Cula__CULA03G29890	Lf__L1049_002580	Lc__Lchi02364	Pa__MA_10429833g0010	Qs__XP_023909307.1	Vv__XP_002276522.1
OG0012424	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G245700	Cula__CULA02G33650	Lf__L1049_003340	Lc__Lchi22554	Pa__MA_10427952g0010	Qs__XP_065623939.1	Vv__XP_002270554.1
OG0012428	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G247700	Cula__CULA01G48570	Lf__L1049_002753	Lc__Lchi20407	Pa__MA_10426382g0010	Qs__XP_065616582.1	Vv__XP_003633767.1
OG0012429	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G260500	Cula__CULA02G03190	Lf__L1049_002718	Lc__Lchi11687	Pa__MA_41164g0010	Qs__XP_023912381.2	Vv__XP_002272292.2
OG0012432	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G266800	Cula__CULA08G01450	Lf__L1049_015410	Lc__Lchi22882	Pa__MA_10433037g0010	Qs__XP_065628889.1	Vv__XP_002273877.1
OG0012433	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G268000	Cula__CULA10G07690	Lf__L1049_002052	Lc__Lchi14375	Pa__MA_56094g0010	Qs__XP_023924517.2	Vv__XP_002277200.1
OG0012435	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G275700	Cula__CULA10G03580	Lf__L1049_003047	Lc__Lchi23340	Pa__MA_59576g0010	Qs__XP_023876784.1	Vv__XP_002275276.3
OG0012438	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G284400	Cula__CULA09G10940	Lf__L1049_003278	Lc__Lchi23114	Pa__MA_40506g0020	Qs__XP_023871112.2	Vv__XP_002277137.1
OG0012440	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G287000	Cula__CULA02G38930	Lf__L1049_003131	Lc__Lchi16431	Pa__MA_932319g0010	Qs__XP_023884697.2	Vv__XP_002275669.2
OG0012441	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G293100	Cula__CULA01G55350	Lf__L1049_002103	Lc__Lchi16081	Pa__MA_10436240g0010	Qs__XP_065619808.1	Vv__XP_010661103.2
OG0012442	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G297300	Cula__CULA07G04060	Lf__L1049_000350	Lc__Lchi04685	Pa__MA_10427899g0010	Qs__XP_023876404.1	Vv__XP_002281353.1
OG0012443	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G298200	Cula__CULA05G43070	Lf__L1049_001452	Lc__Lchi04697	Pa__MA_314327g0010	Qs__XP_023915995.1	Vv__XP_002281531.1
OG0012444	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G299000	Cula__CULA02G00080	Lf__L1049_000206	Lc__Lchi04721	Pa__MA_960556g0010	Qs__XP_023894183.2	Vv__XP_002284876.1
OG0012447	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G315400	Cula__CULA01G52160	Lf__L1049_000830	Lc__Lchi03313	Pa__MA_10432323g0010	Qs__XP_023912760.1	Vv__XP_002264212.1
OG0012449	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G322300	Cula__CULA01G34020	Lf__L1049_024296	Lc__Lchi07034	Pa__MA_23553g0010	Qs__XP_023918557.2	Vv__XP_010662843.1
OG0012451	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G327000	Cula__CULA04G28130	Lf__L1049_008450	Lc__Lchi20258	Pa__MA_77020g0010	Qs__XP_023883794.1	Vv__XP_002277066.1
OG0012452	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G328500	Cula__CULA10G34680	Lf__L1049_022461	Lc__Lchi15634	Pa__MA_141060g0010	Qs__XP_065620745.1	Vv__XP_010656613.1
OG0012453	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G330300	Cula__CULA03G56400	Lf__L1049_022044	Lc__Lchi03742	Pa__MA_30078g0010	Qs__XP_023913561.1	Vv__XP_002277519.1
OG0012455	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.01G333300	Cula__CULA01G55430	Lf__L1049_022676	Lc__Lchi03698	Pa__MA_10430473g0010	Qs__XP_023883689.1	Vv__XP_002273237.1
OG0012457	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G338100	Cula__CULA02G67910	Lf__L1049_023186	Lc__Lchi03665	Pa__MA_444126g0010	Qs__XP_065625519.1	Vv__XP_002263171.1
OG0012458	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G343100	Cula__CULA02G46060	Lf__L1049_022658	Lc__Lchi03228	Pa__MA_10429638g0010	Qs__XP_065625785.1	Vv__XP_002270551.1
OG0012460	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G346800	Cula__CULA07G48460	Lf__L1049_011444	Lc__Lchi05128	Pa__MA_20544g0010	Qs__XP_023913730.2	Vv__XP_002271128.1
OG0012462	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G360500	Cula__CULA04G14450	Lf__L1049_014560	Lc__Lchi18508	Pa__MA_78775g0010	Qs__XP_023909248.1	Vv__XP_002263809.1
OG0012464	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.01G369400	Cula__CULA01G49890	Lf__L1049_015782	Lc__Lchi01977	Pa__MA_111908g0010	Qs__XP_023904832.1	Vv__XP_002269518.2
OG0012470	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G006900	Cula__CULA03G23810	Lf__L1049_017171	Lc__Lchi16793	Pa__MA_10433231g0010	Qs__XP_065623444.1	Vv__XP_010649942.1
OG0012471	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G015500	Cula__CULASca15310.1	Lf__L1049_016045	Lc__Lchi03895	Pa__MA_10428190g0010	Qs__XP_065626570.1	Vv__XP_002282361.1
OG0012472	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G016400	Cula__CULA06G37890	Lf__L1049_016154	Lc__Lchi12036	Pa__MA_10271g0010	Qs__XP_023926723.2	Vv__XP_002282170.1
OG0012473	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G023900	Cula__CULA08G42480	Lf__L1049_017766	Lc__Lchi19724	Pa__MA_34680g0010	Qs__XP_023895698.2	Vv__NP_001268077.1
OG0012474	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G026300	Cula__CULA05G24260	Lf__L1049_016891	Lc__Lchi19855	Pa__MA_207261g0010	Qs__XP_065627401.1	Vv__XP_002277614.1
OG0012475	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G026400	Cula__CULA07G32950	Lf__L1049_017478	Lc__Lchi19846	Pa__MA_9520615g0010	Qs__XP_023879905.2	Vv__XP_002280269.1
OG0012476	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G026800	Cula__CULA09G04240	Lf__L1049_022482	Lc__Lchi15505	Pa__MA_36944g0020	Qs__XP_065631093.1	Vv__XP_002272283.1
OG0012478	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G030000	Cula__CULA05G26840	Lf__L1049_016589	Lc__Lchi07871	Pa__MA_10426913g0010	Qs__XP_023908059.1	Vv__XP_002277396.2
OG0012479	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G030300	Cula__CULA05G44170	Lf__L1049_017742	Lc__Lchi16657	Pa__MA_20129g0010	Qs__XP_023908064.2	Vv__XP_010649846.1
OG0012480	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G033600	Cula__CULA11G01100	Lf__L1049_017456	Lc__Lchi14512	Pa__MA_10437153g0010	Qs__XP_023897327.1	Vv__XP_002277039.1
OG0012481	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G037600	Cula__CULA05G37000	Lf__L1049_017001	Lc__Lchi00474	Pa__MA_129451g0010	Qs__XP_023920413.2	Vv__XP_002276628.1
OG0012482	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G038400	Cula__CULA05G48180	Lf__L1049_016225	Lc__Lchi04456	Pa__MA_102992g0020	Qs__XP_065625110.1	Vv__XP_002275787.1
OG0012484	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G047300	Cula__CULA05G28520	Lf__L1049_016657	Lc__Lchi13887	Pa__MA_79020g0010	Qs__XP_065626298.1	Vv__XP_002262991.2
OG0012490	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G058300	Cula__CULA07G07110	Lf__L1049_016698	Lc__Lchi00216	Pa__MA_10427302g0010	Qs__XP_065626629.1	Vv__XP_002276956.1
OG0012492	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G062900	Cula__CULA09G17010	Lf__L1049_016164	Lc__Lchi00152	Pa__MA_266797g0010	Qs__XP_065626894.1	Vv__XP_002279647.1
OG0012494	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G066400	Cula__CULA10G00310	Lf__L1049_016905	Lc__Lchi06344	Pa__MA_824803g0010	Qs__XP_023910681.2	Vv__XP_002262955.1
OG0012500	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G081000	Cula__CULA08G01720	Lf__L1049_016573	Lc__Lchi24187	Pa__MA_8277171g0010	Qs__XP_023883896.2	Vv__XP_002284752.1
OG0012502	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G087900	Cula__CULA08G28940	Lf__L1049_017091	Lc__Lchi21696	Pa__MA_10427239g0010	Qs__XP_023924676.1	Vv__XP_010650116.1
OG0012503	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G091400	Cula__CULA04G58250	Lf__L1049_016204	Lc__Lchi12685	Pa__MA_20260g0010	Qs__XP_023901054.1	Vv__XP_002285452.1
OG0012506	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G097300	Cula__CULA09G26910	Lf__L1049_005314	Lc__Lchi08261	Pa__MA_9290429g0010	Qs__XP_023888038.1	Vv__XP_002265849.1
OG0012507	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G097500	Cula__CULA10G35850	Lf__L1049_017690	Lc__Lchi29543	Pa__MA_10431202g0010	Qs__XP_023928084.2	Vv__XP_002285610.1
OG0012508	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G098200	Cula__CULA02G19200	Lf__L1049_016040	Lc__Lchi20092	Pa__MA_10427482g0010	Qs__XP_023928081.2	Vv__XP_002285620.1
OG0012509	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G101600	Cula__CULA08G27220	Lf__L1049_016096	Lc__Lchi08289	Pa__MA_46288g0010	Qs__XP_023928773.1	Vv__XP_002267189.2
OG0012513	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G114200	Cula__CULA10G45500	Lf__L1049_003076	Lc__Lchi26151	Pa__MA_10432924g0010	Qs__XP_023901253.2	Vv__XP_002282176.1
OG0012516	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G120900	Cula__CULA08G16560	Lf__L1049_003130	Lc__Lchi14015	Pa__MA_10430592g0010	Qs__XP_023895400.1	Vv__XP_019076612.1
OG0012517	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G122600	Cula__CULA07G51920	Lf__L1049_003088	Lc__Lchi02983	Pa__MA_35925g0020	Qs__XP_023883507.1	Vv__XP_002280295.1
OG0012518	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G127700	Cula__CULA06G30710	Lf__L1049_023878	Lc__Lchi18460	Pa__MA_110148g0010	Qs__XP_023884400.2	Vv__XP_002269841.1
OG0012521	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G143300	Cula__CULA09G35770	Lf__L1049_024523	Lc__Lchi18260	Pa__MA_10437211g0010	Qs__XP_065617362.1	Vv__NP_001290013.1
OG0012526	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G153900	Cula__CULA03G06270	Lf__L1049_023482	Lc__Lchi08098	Pa__MA_10436489g0010	Qs__XP_023922575.2	Vv__XP_002284222.1
OG0012527	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G161400	Cula__CULA01G54760	Lf__L1049_025145	Lc__Lchi16963	Pa__MA_22661g0010	Qs__XP_023876367.1	Vv__XP_002282885.1
OG0012528	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G161900	Cula__CULA04G22560	Lf__L1049_023637	Lc__Lchi28037	Pa__MA_3471g0020	Qs__XP_023915091.1	Vv__XP_010652806.1
OG0012534	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G171400	Cula__CULA09G28770	Lf__L1049_004086	Lc__Lchi09005	Pa__MA_10429518g0010	Qs__XP_023926632.2	Vv__XP_003635085.1
OG0012536	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G180300	Cula__CULA06G15610	Lf__L1049_023388	Lc__Lchi33577	Pa__MA_92522g0010	Qs__XP_065616763.1	Vv__XP_010649139.1
OG0012539	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G188300	Cula__CULA08G43260	Lf__L1049_023387	Lc__Lchi09679	Pa__MA_102379g0010	Qs__XP_065619340.1	Vv__XP_019074071.1
OG0012542	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G195400	Cula__CULA08G44370	Lf__L1049_003028	Lc__Lchi09774	Pa__MA_10428943g0010	Qs__XP_065628856.1	Vv__XP_002268717.2
OG0012543	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G201700	Cula__CULA03G10460	Lf__L1049_002064	Lc__Lchi14056	Pa__MA_9582737g0010	Qs__XP_065634294.1	Vv__XP_010652841.1
OG0012545	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G208300	Cula__CULA10G46630	Lf__L1049_003350	Lc__Lchi04367	Pa__MA_3996g0010	Qs__XP_023927763.1	Vv__XP_002282764.2
OG0012546	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.02G209200	Cula__CULA02G17060	Lf__L1049_023732	Lc__Lchi11206	Pa__MA_20115g0030	Qs__XP_023882755.2	Vv__XP_019074015.1
OG0012548	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.02G212100	Cula__CULA02G15060	Lf__L1049_023378	Lc__Lchi23595	Pa__MA_10430085g0010	Qs__XP_023884684.1	Vv__XP_002278598.1
OG0012550	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G007800	Cula__CULA08G28190	Lf__L1049_020118	Lc__Lchi00076	Pa__MA_10181246g0010	Qs__XP_023914234.2	Vv__XP_010659746.1
OG0012551	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G015600	Cula__CULA07G08870	Lf__L1049_021148	Lc__Lchi06461	Pa__MA_314789g0010	Qs__XP_023917203.1	Vv__XP_002278016.3
OG0012552	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G020500	Cula__CULA07G44610	Lf__L1049_019740	Lc__Lchi00141	Pa__MA_8401646g0010	Qs__XP_023891645.1	Vv__XP_002281646.1
OG0012553	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G021600	Cula__CULA01G48010	Lf__L1049_020840	Lc__Lchi06373	Pa__MA_81231g0010	Qs__XP_023926437.1	Vv__XP_002281448.2
OG0012554	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G025900	Cula__CULA05G09190	Lf__L1049_020357	Lc__Lchi20764	Pa__MA_10431992g0010	Qs__XP_065633608.1	Vv__XP_002278296.1
OG0012555	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G037000	Cula__CULA05G52020	Lf__L1049_019253	Lc__Lchi00397	Pa__MA_10429014g0010	Qs__XP_023883370.2	Vv__XP_002279749.2
OG0012556	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G039500	Cula__CULA09G02280	Lf__L1049_019345	Lc__Lchi12054	Pa__MA_10428941g0010	Qs__XP_065632346.1	Vv__XP_002284549.1
OG0012559	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G046200	Cula__CULA05G26670	Lf__L1049_019381	Lc__Lchi22841	Pa__MA_10433010g0010	Qs__XP_023897935.2	Vv__XP_002284939.1
OG0012563	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G072700	Cula__CULA05G13530	Lf__L1049_005191	Lc__Lchi10789	Pa__MA_134064g0010	Qs__XP_023870482.2	Vv__XP_002269450.1
OG0012564	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G075800	Cula__CULA11G16160	Lf__L1049_020981	Lc__Lchi17236	Pa__MA_10204389g0010	Qs__XP_023926580.1	Vv__XP_010660117.1
OG0012571	one_per_species_in_Orthogroups	no	Cm__CmMahoganyH2.03G100600	Cula__CULA09G24080	Lf__L1049_022161	Lc__Lchi12511	Pa__MA_10429789g0020	Qs__XP_023909230.1	Vv__XP_002271878.2
OG0012572	one_per_species_in_Orthogroups	yes	Cm__CmMahoganyH2.03G101200	Cula__CULA02G08920	Lf__L1049_022895	Lc__Lchi12523	Pa__MA_42352g0020	Qs__XP_065630921.1	Vv__XP_010654554.1
