Orthogroup	source	C_mollissima	Liriodendron_hybrid	V_vinifera	n_Cunninghamia_lanceolata_CULA	n_Liquidambar_formosana	n_Picea_abies	n_Quercus_suber
OG0012444	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G299000.1.v1.1	Lchi04721	XP_002284876.1	1	1	1	1
OG0012447	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G315400.1.v1.1	Lchi03313	XP_002264212.1	1	1	1	1
OG0012449	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G322300.1.v1.1	Lchi07034	XP_010662843.1	1	1	1	1
OG0012451	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G327000.1.v1.1	Lchi20258	XP_002277066.1	1	1	1	1
OG0012452	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G328500.1.v1.1	Lchi15634	XP_010656613.1	1	1	1	1
OG0012453	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G330300.1.v1.1	Lchi03742	XP_002277519.1	1	1	1	1
OG0012455	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G333300.1.v1.1	Lchi03698	XP_002273237.1	1	1	1	1
OG0012457	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G338100.1.v1.1	Lchi03665	XP_002263171.1	1	1	1	1
OG0012458	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G343100.1.v1.1	Lchi03228	XP_002270551.1	1	1	1	1
OG0012460	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G346800.1.v1.1	Lchi05128	XP_002271128.1	1	1	1	1
OG0012462	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G360500.1.v1.1	Lchi18508	XP_002263809.1	1	1	1	1
OG0012464	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.01G369400.1.v1.1	Lchi01977	XP_002269518.2	1	1	1	1
OG0012470	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G006900.1.v1.1	Lchi16793	XP_010649942.1	1	1	1	1
OG0012471	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G015500.1.v1.1	Lchi03895	XP_002282361.1	1	1	1	1
OG0012472	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G016400.1.v1.1	Lchi12036	XP_002282170.1	1	1	1	1
OG0012473	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G023900.1.v1.1	Lchi19724	NP_001268077.1	1	1	1	1
OG0012474	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G026300.1.v1.1	Lchi19855	XP_002277614.1	1	1	1	1
OG0012475	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G026400.1.v1.1	Lchi19846	XP_002280269.1	1	1	1	1
OG0012476	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G026800.1.v1.1	Lchi15505	XP_002272283.1	1	1	1	1
OG0012478	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G030000.1.v1.1	Lchi07871	XP_002277396.2	1	1	1	1
OG0012479	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G030300.1.v1.1	Lchi16657	XP_010649846.1	1	1	1	1
OG0012480	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G033600.1.v1.1	Lchi14512	XP_002277039.1	1	1	1	1
OG0012481	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G037600.1.v1.1	Lchi00474	XP_002276628.1	1	1	1	1
OG0012482	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G038400.1.v1.1	Lchi04456	XP_002275787.1	1	1	1	1
OG0012484	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G047300.1.v1.1	Lchi13887	XP_002262991.2	1	1	1	1
OG0012490	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G058300.1.v1.1	Lchi00216	XP_002276956.1	1	1	1	1
OG0012492	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G062900.1.v1.1	Lchi00152	XP_002279647.1	1	1	1	1
OG0012494	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G066400.1.v1.1	Lchi06344	XP_002262955.1	1	1	1	1
OG0012500	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G081000.1.v1.1	Lchi24187	XP_002284752.1	1	1	1	1
OG0012502	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G087900.1.v1.1	Lchi21696	XP_010650116.1	1	1	1	1
OG0012503	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G091400.1.v1.1	Lchi12685	XP_002285452.1	1	1	1	1
OG0012506	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G097300.1.v1.1	Lchi08261	XP_002265849.1	1	1	1	1
OG0012507	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G097500.1.v1.1	Lchi29543	XP_002285610.1	1	1	1	1
OG0012508	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G098200.1.v1.1	Lchi20092	XP_002285620.1	1	1	1	1
OG0012509	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G101600.1.v1.1	Lchi08289	XP_002267189.2	1	1	1	1
OG0012513	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G114200.1.v1.1	Lchi26151	XP_002282176.1	1	1	1	1
OG0012516	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G120900.1.v1.1	Lchi14015	XP_019076612.1	1	1	1	1
OG0012517	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G122600.1.v1.1	Lchi02983	XP_002280295.1	1	1	1	1
OG0012518	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G127700.1.v1.1	Lchi18460	XP_002269841.1	1	1	1	1
OG0012521	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G143300.1.v1.1	Lchi18260	NP_001290013.1	1	1	1	1
OG0012526	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G153900.1.v1.1	Lchi08098	XP_002284222.1	1	1	1	1
OG0012527	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G161400.1.v1.1	Lchi16963	XP_002282885.1	1	1	1	1
OG0012528	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G161900.1.v1.1	Lchi28037	XP_010652806.1	1	1	1	1
OG0012534	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G171400.1.v1.1	Lchi09005	XP_003635085.1	1	1	1	1
OG0012536	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G180300.1.v1.1	Lchi33577	XP_010649139.1	1	1	1	1
OG0012539	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G188300.1.v1.1	Lchi09679	XP_019074071.1	1	1	1	1
OG0012542	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G195400.1.v1.1	Lchi09774	XP_002268717.2	1	1	1	1
OG0012543	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G201700.1.v1.1	Lchi14056	XP_010652841.1	1	1	1	1
OG0012545	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G208300.1.v1.1	Lchi04367	XP_002282764.2	1	1	1	1
OG0012546	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G209200.1.v1.1	Lchi11206	XP_019074015.1	1	1	1	1
OG0012548	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.02G212100.1.v1.1	Lchi23595	XP_002278598.1	1	1	1	1
OG0012550	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G007800.1.v1.1	Lchi00076	XP_010659746.1	1	1	1	1
OG0012551	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G015600.1.v1.1	Lchi06461	XP_002278016.3	1	1	1	1
OG0012552	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G020500.1.v1.1	Lchi00141	XP_002281646.1	1	1	1	1
OG0012553	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G021600.1.v1.1	Lchi06373	XP_002281448.2	1	1	1	1
OG0012554	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G025900.1.v1.1	Lchi20764	XP_002278296.1	1	1	1	1
OG0012555	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G037000.1.v1.1	Lchi00397	XP_002279749.2	1	1	1	1
OG0012556	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G039500.1.v1.1	Lchi12054	XP_002284549.1	1	1	1	1
OG0012559	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G046200.1.v1.1	Lchi22841	XP_002284939.1	1	1	1	1
OG0012563	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G072700.1.v1.1	Lchi10789	XP_002269450.1	1	1	1	1
OG0012564	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G075800.1.v1.1	Lchi17236	XP_010660117.1	1	1	1	1
OG0012571	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G100600.1.v1.1	Lchi12511	XP_002271878.2	1	1	1	1
OG0012572	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G101200.1.v1.1	Lchi12523	XP_010654554.1	1	1	1	1
OG0012573	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G107400.1.v1.1	Lchi11769	XP_002275396.1	1	1	1	1
OG0012575	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G109000.1.v1.1	Lchi12229	XP_002271276.1	1	1	1	1
OG0012577	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G113600.1.v1.1	Lchi02372	XP_002270985.1	1	1	1	1
OG0012578	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G114800.1.v1.1	Lchi16429	XP_010657252.1	1	1	1	1
OG0012580	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G117900.1.v1.1	Lchi02477	XP_002265340.1	1	1	1	1
OG0012581	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G119300.1.v1.1	Lchi02483	XP_002266409.2	1	1	1	1
OG0012582	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G121500.1.v1.1	Lchi22537	XP_002276787.1	1	1	1	1
OG0012583	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G122100.1.v1.1	Lchi22556	XP_010655984.1	1	1	1	1
OG0012585	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G126700.1.v1.1	Lchi08030	XP_010655451.1	1	1	1	1
OG0012588	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G142900.1.v1.1	Lchi10089	XP_002272662.1	1	1	1	1
OG0012590	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G144300.1.v1.1	Lchi11394	XP_010646484.1	1	1	1	1
OG0012592	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G156300.2.v1.1	Lchi23684	XP_002266222.1	1	1	1	1
OG0012593	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G157300.1.v1.1	Lchi23712	XP_010653065.1	1	1	1	1
OG0012594	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G166700.1.v1.1	Lchi25982	XP_003631283.1	1	1	1	1
OG0012595	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G170900.1.v1.1	Lchi22868	XP_010657804.1	1	1	1	1
OG0012596	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G177100.1.v1.1	Lchi02880	XP_010651872.1	1	1	1	1
OG0012597	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G177400.1.v1.1	Lchi14349	XP_010655344.2	1	1	1	1
OG0012602	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G190400.1.v1.1	Lchi12658	XP_002274321.2	1	1	1	1
OG0012604	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.03G194400.1.v1.1	Lchi14678	XP_002265598.1	1	1	1	1
OG0012605	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G000600.1.v1.1	Lchi11756	XP_002280840.1	1	1	1	1
OG0012606	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G000700.1.v1.1	Lchi26038	XP_002272730.1	1	1	1	1
OG0012608	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G013700.1.v1.1	Lchi14750	XP_002278183.2	1	1	1	1
OG0012609	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G022300.1.v1.1	Lchi16057	XP_002274062.2	1	1	1	1
OG0012613	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G032900.1.v1.1	Lchi16137	XP_002264387.1	1	1	1	1
OG0012614	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G033000.1.v1.1	Lchi17347	XP_010657283.1	1	1	1	1
OG0012615	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G033800.1.v1.1	Lchi16139	XP_002264306.1	1	1	1	1
OG0012617	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G035400.1.v1.1	Lchi27670	XP_002263044.1	1	1	1	1
OG0012620	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G042900.1.v1.1	Lchi01782	XP_002274138.2	1	1	1	1
OG0012621	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G043300.1.v1.1	Lchi01779	XP_002262727.1	1	1	1	1
OG0012623	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G055300.1.v1.1	Lchi06641	XP_010653032.1	1	1	1	1
OG0012625	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G060400.1.v1.1	Lchi01647	XP_002267329.1	1	1	1	1
OG0012626	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G062400.1.v1.1	Lchi10176	XP_002263858.1	1	1	1	1
OG0012627	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G065700.1.v1.1	Lchi19716	XP_002271255.1	1	1	1	1
OG0012629	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G070700.1.v1.1	Lchi16378	XP_002278278.1	1	1	1	1
OG0012630	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G070900.1.v1.1	Lchi16379	XP_003634204.1	1	1	1	1
OG0012632	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G073800.1.v1.1	Lchi20624	XP_002277812.1	1	1	1	1
OG0012633	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G074800.1.v1.1	Lchi16206	XP_002280234.1	1	1	1	1
OG0012635	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G080700.1.v1.1	Lchi24105	XP_002276428.1	1	1	1	1
OG0012637	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G085800.1.v1.1	Lchi14421	XP_002273001.3	1	1	1	1
OG0012638	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G088300.1.v1.1	Lchi29573	XP_019081976.1	1	1	1	1
OG0012643	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G107800.1.v1.1	Lchi14337	XP_002284856.1	1	1	1	1
OG0012644	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G114500.2.v1.1	Lchi14384	XP_002282612.1	1	1	1	1
OG0012649	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G143000.1.v1.1	Lchi10308	XP_002276849.2	1	1	1	1
OG0012650	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G146400.1.v1.1	Lchi25555	XP_002278792.2	1	1	1	1
OG0012651	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G150500.1.v1.1	Lchi10261	XP_002276501.1	1	1	1	1
OG0012653	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G157500.1.v1.1	Lchi02606	XP_002279916.1	1	1	1	1
OG0012655	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.04G162600.1.v1.1	Lchi02505	XP_002280221.1	1	1	1	1
OG0012661	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G015600.1.v1.1	Lchi02745	XP_002274016.1	1	1	1	1
OG0012665	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G026700.1.v1.1	Lchi15500	XP_002272694.1	1	1	1	1
OG0012666	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G028600.1.v1.1	Lchi00793	XP_010654541.1	1	1	1	1
OG0012669	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G043100.1.v1.1	Lchi00911	XP_010654620.1	1	1	1	1
OG0012670	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G045000.1.v1.1	Lchi07503	XP_002267500.1	1	1	1	1
OG0012671	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G055700.1.v1.1	Lchi08821	XP_010654675.1	1	1	1	1
OG0012673	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G059500.1.v1.1	Lchi33394	XP_019077955.1	1	1	1	1
OG0012676	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G081300.1.v1.1	Lchi19344	XP_002270799.3	1	1	1	1
OG0012677	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G082300.1.v1.1	Lchi17339	XP_010646777.1	1	1	1	1
OG0012678	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G083900.1.v1.1	Lchi03695	XP_002272047.2	1	1	1	1
OG0012679	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G086000.1.v1.1	Lchi19316	XP_003635420.1	1	1	1	1
OG0012680	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G086900.1.v1.1	Lchi19309	XP_010655426.1	1	1	1	1
OG0012686	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G123000.1.v1.1	Lchi06988	XP_002276135.1	1	1	1	1
OG0012687	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G124200.1.v1.1	Lchi09117	XP_002276613.1	1	1	1	1
OG0012690	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G129300.1.v1.1	Lchi18890	XP_002267244.1	1	1	1	1
OG0012691	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G132400.1.v1.1	Lchi27851	XP_002267109.1	1	1	1	1
OG0012692	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G133800.1.v1.1	Lchi30204	XP_002280687.1	1	1	1	1
OG0012693	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G135600.1.v1.1	Lchi11130	XP_002281594.1	1	1	1	1
OG0012694	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G137500.1.v1.1	Lchi15447	XP_002263658.2	1	1	1	1
OG0012698	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G146100.1.v1.1	Lchi27270	XP_010655787.1	1	1	1	1
OG0012700	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G152300.1.v1.1	Lchi14602	XP_002265269.2	1	1	1	1
OG0012704	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G180400.2.v1.1	Lchi21881	XP_002267126.1	1	1	1	1
OG0012705	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.05G182000.1.v1.1	Lchi12921	XP_002268248.1	1	1	1	1
OG0012712	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G000300.1.v1.1	Lchi19052	XP_002267156.1	1	1	1	1
OG0012713	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G001700.1.v1.1	Lchi19038	XP_002264233.2	1	1	1	1
OG0012714	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G021200.1.v1.1	Lchi12399	XP_002265045.1	1	1	1	1
OG0012716	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G025800.1.v1.1	Lchi07151	XP_002274964.1	1	1	1	1
OG0012720	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G033500.1.v1.1	Lchi09247	XP_003634715.1	1	1	1	1
OG0012721	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G038500.1.v1.1	Lchi23015	XP_002279971.1	1	1	1	1
OG0012722	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G043100.1.v1.1	Lchi12963	XP_002281441.1	1	1	1	1
OG0012727	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G054000.1.v1.1	Lchi25777	XP_002281410.1	1	1	1	1
OG0012728	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G056100.1.v1.1	Lchi17371	XP_002284509.1	1	1	1	1
OG0012729	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G057400.1.v1.1	Lchi05193	XP_002267174.1	1	1	1	1
OG0012730	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G059700.1.v1.1	Lchi13422	XP_002284643.3	1	1	1	1
OG0012731	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G061800.1.v1.1	Lchi06209	XP_002270029.1	1	1	1	1
OG0012732	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G068100.1.v1.1	Lchi18021	XP_002285056.1	1	1	1	1
OG0012733	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G068500.1.v1.1	Lchi18206	XP_002285093.1	1	1	1	1
OG0012737	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G071400.1.v1.1	Lchi09893	XP_002282834.1	1	1	1	1
OG0012739	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G073500.1.v1.1	Lchi08494	XP_002285254.1	1	1	1	1
OG0012740	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G074000.1.v1.1	Lchi08491	XP_002282870.1	1	1	1	1
OG0012741	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G077800.1.v1.1	Lchi11638	XP_002283120.2	1	1	1	1
OG0012742	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G083400.1.v1.1	Lchi07163	XP_002272703.1	1	1	1	1
OG0012744	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G085300.1.v1.1	Lchi07134	XP_010657194.1	1	1	1	1
OG0012746	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G090700.4.v1.1	Lchi01176	XP_002271026.1	1	1	1	1
OG0012747	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G090900.1.v1.1	Lchi10850	XP_002273465.1	1	1	1	1
OG0012748	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G091400.1.v1.1	Lchi29960	XP_002273297.1	1	1	1	1
OG0012750	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G098000.2.v1.1	Lchi12927	XP_002273999.2	1	1	1	1
OG0012752	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G118200.1.v1.1	Lchi08512	XP_002277888.1	1	1	1	1
OG0012753	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G126900.1.v1.1	Lchi01697	XP_002262834.2	1	1	1	1
OG0012754	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G127400.1.v1.1	Lchi07277	XP_002266989.1	1	1	1	1
OG0012755	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G127700.1.v1.1	Lchi07279	XP_002267177.1	1	1	1	1
OG0012756	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G128200.1.v1.1	Lchi07299	XP_002270952.1	1	1	1	1
OG0012757	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G130400.1.v1.1	Lchi07717	XP_002280158.1	1	1	1	1
OG0012758	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G131100.1.v1.1	Lchi07387	XP_002279538.1	1	1	1	1
OG0012762	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G147500.1.v1.1	Lchi04324	XP_019080117.1	1	1	1	1
OG0012764	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G160300.1.v1.1	Lchi22872	XP_002283725.1	1	1	1	1
OG0012766	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G163300.1.v1.1	Lchi18957	XP_002278627.2	1	1	1	1
OG0012767	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G164000.1.v1.1	Lchi24338	XP_002283841.1	1	1	1	1
OG0012768	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G165100.1.v1.1	Lchi21737	XP_002279262.1	1	1	1	1
OG0012769	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G173200.1.v1.1	Lchi26213	XP_002275667.3	1	1	1	1
OG0012770	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G174500.1.v1.1	Lchi26222	XP_002281167.1	1	1	1	1
OG0012775	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G187700.1.v1.1	Lchi17266	XP_002269222.1	1	1	1	1
OG0012778	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G200700.1.v1.1	Lchi13081	XP_010661598.1	1	1	1	1
OG0012780	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G204000.1.v1.1	Lchi11953	XP_002274443.1	1	1	1	1
OG0012784	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G215800.1.v1.1	Lchi14217	XP_002270273.1	1	1	1	1
OG0012786	one_gene_each_in_target_3species_from_ref7_Orthogroups	CmMahoganyH2.06G224800.1.v1.1	Lchi05000	XP_002265908.1	1	1	1	1
